t(s),x(cm)
0.0,-0.21943335554852675
0.00038893130963661937,-0.06993018990704464
0.0007778626192732387,-1.5638406356585546
0.001166793928909858,-2.2429617229080026
0.0015557252385464775,-1.6829040873294574
0.001944656548183097,-2.3759740671026575
0.002333587857819716,-2.125108322171026
0.0027225191674563358,-3.4505828875993934
0.003111450477092955,-3.3421702863537557
0.003500381786729574,-4.238416359604414
0.003889313096366194,-3.5582963888792385
0.0042782444060028135,-4.879271186755589
0.004667175715639432,-4.122930812916426
0.005056107025276052,-5.754637895617929
0.0054450383349126715,-4.88343277787822
0.00583396964454929,-6.395976650991755
0.00622290095418591,-5.67173444566987
0.00661183226382253,-6.373427039142485
0.007000763573459148,-3.9585184308872003
0.007389694883095768,-4.734828820796279
0.007778626192732388,-3.92392201046181
0.008167557502369006,-2.582336904939117
0.008556488812005627,-3.439310339499751
0.008945420121642246,-2.25433744433122
0.009334351431278864,-1.6263234575588141
0.009723282740915485,-2.093923443729666
0.010112214050552104,-1.615883921248019
0.010501145360188723,-0.7860510683287114
0.010890076669825343,-1.561829651123245
0.011279007979461962,0.7844174035072188
0.01166793928909858,1.2727451962793732
0.012056870598735201,2.741113796887276
0.01244580190837182,1.1833821411869716
0.012834733218008439,4.032644227106518
0.01322366452764506,2.7098559798942867
0.013612595837281678,3.365352573071705
0.014001527146918297,4.099406766069579
0.014390458456554917,2.6983594135948406
0.014779389766191536,4.924728685120025
0.015168321075828155,4.40293744003539
0.015557252385464775,5.373725005381085
0.015946183695101396,5.024989260416903
0.016335115004738013,3.853673031621568
0.016724046314374633,5.8599029439353005
0.017112977624011254,3.8151535338414972
0.01750190893364787,5.089604356569351
0.01789084024328449,4.7947733703361175
0.018279771552921112,5.258197578462411
0.01866870286255773,3.3321731770818754
0.01905763417219435,3.354137102874273
0.01944656548183097,3.8254317084690306
0.019835496791467587,4.162319079249278
0.020224428101104207,2.286544412414327
0.020613359410740828,1.8106059561590224
0.021002290720377445,2.5935991261760747
0.021391222030014066,0.5605001762495764
0.021780153339650686,1.8929295146560299
0.022169084649287303,0.0502109635351205
0.022558015958923924,-1.032046195322025
0.022946947268560544,-0.48750437255586443
0.02333587857819716,-1.1138520763003323
0.02372480988783378,-2.062407518671154
0.024113741197470402,-2.1897933196343025
0.02450267250710702,-2.195129824961268
0.02489160381674364,-4.432466627583849
0.02528053512638026,-2.4866257428717398
0.025669466436016877,-4.087077971286391
0.026058397745653498,-4.186647931008925
0.02644732905529012,-4.76844257066227
0.026836260364926735,-3.894353908432764
0.027225191674563356,-4.363740523435907
0.027614122984199976,-4.390249068595136
0.028003054293836593,-6.165732023511081
0.028391985603473214,-6.9397457216867
0.028780916913109834,-3.516121775724026
0.02916984822274645,-4.8165568297660215
0.029558779532383072,-3.8976396912007027
0.029947710842019692,-5.048149065124638
0.03033664215165631,-2.598195227708968
0.03072557346129293,-3.8313216971046353
0.03111450477092955,-2.5612562870798987
0.03150343608056617,-1.1520762603525345
0.03189236739020279,-2.56561640942733
0.03228129869983941,-0.917605413670994
0.032670230009476026,-0.10156950174062274
0.03305916131911265,-0.6123156535795892
0.03344809262874927,1.4216887360198562
0.033837023938385884,1.0276247359120139
0.03422595524802251,0.28739324622998297
0.034614886557659125,1.7038776535333173
0.03500381786729574,1.4950842323383573
0.035392749176932366,2.403929271956009
0.03578168048656898,3.6835113088531073
0.0361706117962056,3.278384958045974
0.036559543105842224,3.9131535767796115
0.03694847441547884,3.825887852829354
0.03733740572511546,5.348669360580784
0.03772633703475208,4.887643501526619
0.0381152683443887,5.4495836625519365
0.038504199654025316,3.7876242057415626
0.03889313096366194,3.8517149495836405
0.03928206227329856,5.203383314484104
0.039670993582935174,4.450501110655231
0.0400599248925718,5.597433646759216
0.040448856202208415,4.740942476550601
0.04083778751184503,4.843976431724358
0.041226718821481656,4.8818587796655795
0.04161565013111827,4.307260086253171
0.04200458144075489,2.79635533912972
0.042393512750391514,3.2342810486947475
0.04278244406002813,3.2496740947302154
0.04317137536966475,0.4113267075266869
0.04356030667930137,1.5100091288831667
0.04394923798893799,0.3756708104674837
0.044338169298574606,0.09996245290907943
0.04472710060821123,-0.06862943904769209
0.04511603191784785,-1.8312651144932244
0.045504963227484464,-0.5476944285847052
0.04589389453712109,-1.9992338861267622
0.046282825846757705,-2.549193386644289
0.04667175715639432,-4.267222446436913
0.047060688466030946,-3.849077879476814
0.04744961977566756,-4.496965569771105
0.04783855108530418,-3.4122120758835677
0.048227482394940804,-3.5325566056395172
0.04861641370457742,-4.019715469371252
0.04900534501421404,-6.091179901777594
0.04939427632385066,-4.401218254050164
0.04978320763348728,-3.5077564016576437
0.050172138943123896,-5.285207515776055
0.05056107025276052,-4.45674853860311
0.05095000156239714,-5.014936805178094
0.051338932872033755,-4.528075297411277
0.05172786418167038,-4.58524081587763
0.052116795491306996,-3.838519201248501
0.05250572680094361,-3.5244174843020892
0.05289465811058024,-4.127846440348926
0.053283589420216854,-2.1616302428845615
0.05367252072985347,-1.466406935205175
0.054061452039490095,-2.8085919843673985
0.05445038334912671,-1.7383233581945143
0.05483931465876333,-1.3814208220507198
0.05522824596839995,-1.2526692104668924
0.05561717727803657,1.6147143508159532
0.05600610858767319,1.7982904509949125
0.05639503989730981,1.0472257965965635
0.05678397120694643,1.121977028736258
0.057172902516583045,1.632302086162461
0.05756183382621967,2.905225640874163
0.057950765135856286,2.960459085290203
0.0583396964454929,2.5525930432217683
0.05872862775512953,4.000872298738066
0.059117559064766144,5.342658346854332
0.05950649037440276,4.081715326762511
0.059895421684039385,5.70934318881203
0.060284352993676,5.534728722844188
0.06067328430331262,5.2348408092863625
0.06106221561294924,5.1791613735365765
0.06145114692258586,4.620075082620249
0.06184007823222248,5.019161021323693
0.0622290095418591,4.759428056219542
0.06261794085149572,3.4115108387867767
0.06300687216113234,4.745791939266032
0.06339580347076895,4.954324567590961
0.06378473478040558,2.933501378035804
0.0641736660900422,1.865826335226009
0.06456259739967882,3.138855589391527
0.06495152870931543,2.815815957603866
0.06534046001895205,2.1465959656564757
0.06572939132858867,-0.7729366231651256
0.0661183226382253,0.3991505231795792
0.06650725394786192,-0.9524945031737374
0.06689618525749853,-1.8200934078997435
0.06728511656713515,-1.543320666586844
0.06767404787677177,-2.3968474337319297
0.06806297918640838,-3.1042631691294567
0.06845191049604502,-2.776849509735623
0.06884084180568163,-1.1602938991930085
0.06922977311531825,-1.401760108695986
0.06961870442495487,-4.399679712224181
0.07000763573459148,-4.1738258242551485
0.0703965670442281,-4.206043813214831
0.07078549835386473,-3.897250268386699
0.07117442966350135,-4.606762911239486
0.07156336097313797,-4.678598193646037
0.07195229228277458,-3.4892596784690793
0.0723412235924112,-3.8517881243608585
0.07273015490204782,-5.004803522480353
0.07311908621168445,-4.0048935505199825
0.07350801752132106,-5.133067325891668
0.07389694883095768,-4.369634443905456
0.0742858801405943,-4.257184276647777
0.07467481145023092,-3.7409519471456525
0.07506374275986753,-2.5054356747762
0.07545267406950416,-3.034064674260134
0.07584160537914078,-1.6415151285768705
0.0762305366887774,-0.7316337337819272
0.07661946799841401,-1.8973140798708525
0.07700839930805063,-1.1492922557684415
0.07739733061768725,-0.7633008602542874
0.07778626192732388,1.1091240936671043
0.0781751932369605,-0.28730093161270887
0.07856412454659711,0.09745983271719894
0.07895305585623373,2.3477380784393125
0.07934198716587035,1.719358935588552
0.07973091847550696,3.0640309867316886
0.0801198497851436,3.3009922080196037
0.08050878109478021,4.9936046181101155
0.08089771240441683,1.8735110491799492
0.08128664371405345,3.951163072222428
0.08167557502369006,4.754575324045539
0.08206450633332668,2.928214230817143
0.08245343764296331,4.758045089778684
0.08284236895259993,5.419763190265504
0.08323130026223655,4.568756966507164
0.08362023157187316,6.257006478129227
0.08400916288150978,6.002008159415253
0.0843980941911464,5.419857454932169
0.08478702550078303,4.962707397567897
0.08517595681041965,2.844032524039248
0.08556488812005626,2.8886391690736364
0.08595381942969288,3.365363754383744
0.0863427507393295,4.191507169338623
0.08673168204896611,2.064798410941246
0.08712061335860274,2.0202183748715408
0.08750954466823936,1.5083130249039882
0.08789847597787598,0.5438910859715624
0.0882874072875126,0.8287740372728678
0.08867633859714921,-0.2532174793847907
0.08906526990678583,0.644159361570242
0.08945420121642246,-1.0734315132155703
0.08984313252605908,-2.444885301164652
0.0902320638356957,-0.8739884375207033
0.09062099514533231,-0.8641227375496083
0.09100992645496893,-3.618980772611237
0.09139885776460555,-3.826342397143589
0.09178778907424218,-3.700120508341478
0.0921767203838788,-3.9539199179306466
0.09256565169351541,-3.292318645862524
0.09295458300315203,-4.315085171715611
0.09334351431278864,-5.4203951956538745
0.09373244562242526,-6.112154559161525
0.09412137693206189,-4.587657992663934
0.09451030824169851,-4.881882668054642
0.09489923955133513,-5.7271151451890345
0.09528817086097174,-4.494985606219775
0.09567710217060836,-4.005223647742389
0.09606603348024498,-3.8050034870986345
0.09645496478988161,-3.4079891809659495
0.09684389609951823,-4.2284850525215365
0.09723282740915484,-1.8633564442636468
0.09762175871879146,-2.5085023671439104
0.09801069002842808,-2.044104036793283
0.0983996213380647,-1.6794810877925996
0.09878855264770132,-2.2337982197213586
0.09917748395733794,-1.823263922248603
0.09956641526697456,-0.3795910540581938
0.09995534657661118,-0.002020555476869329
0.10034427788624779,1.4967005393615616
0.10073320919588442,1.2302250365250968
0.10112214050552104,1.4217644080049188
0.10151107181515766,0.8780649252984867
0.10190000312479428,2.207706551352545
0.10228893443443089,2.6020979739219494
0.10267786574406751,4.277209613977275
0.10306679705370414,3.9462836963891488
0.10345572836334076,3.753812818913468
0.10384465967297737,5.4255259381296765
0.10423359098261399,4.551854406637828
0.10462252229225061,3.703391036702866
0.10501145360188723,4.828713968518338
0.10540038491152386,5.505807039030721
0.10578931622116047,4.145246243680113
0.10617824753079709,5.6490034349269065
0.10656717884043371,3.412996601016271
0.10695611015007032,3.8530891589008824
0.10734504145970694,3.4310783253623782
0.10773397276934357,3.2549949571675727
0.10812290407898019,2.4561104118160415
0.1085118353886168,2.7292292627911117
0.10890076669825342,2.5482258718507964
0.10928969800789004,2.2805135634533458
0.10967862931752666,1.5104485366029439
0.11006756062716329,2.7785313912701923
0.1104564919367999,0.6346803054634891
0.11084542324643652,1.5146669697790034
0.11123435455607314,-0.05946539511015701
0.11162328586570976,-2.539500836131783
0.11201221717534637,-0.8690161581428985
0.112401148484983,-3.586625556754619
0.11279007979461962,-3.6528600073955326
0.11317901110425624,-4.0210954950391855
0.11356794241389286,-3.320343678117826
0.11395687372352947,-3.7761512532683335
0.11434580503316609,-3.1563665339151328
0.11473473634280272,-1.9818261418020162
0.11512366765243934,-3.870090570426378
0.11551259896207595,-5.348161342855539
0.11590153027171257,-2.5991608973150644
0.11629046158134919,-5.626861734162907
0.1166793928909858,-5.779896273837158
0.11706832420062244,-4.7760721183228325
0.11745725551025905,-4.5249732905313325
0.11784618681989567,-5.6994784999544015
0.11823511812953229,-4.561269553945706
0.1186240494391689,-5.968118976870062
0.11901298074880552,-4.558493995277821
0.11940191205844215,-3.694172822177709
0.11979084336807877,-3.4735216884849853
0.12017977467771539,-2.5873573551660813
0.120568705987352,-1.437431385087757
0.12095763729698862,-2.3739114851903382
0.12134656860662524,-0.670122492813987
0.12173549991626187,-0.24456530301978907
0.12212443122589849,0.26516933053486436
0.1225133625355351,-0.5816378824522155
0.12290229384517172,1.0134720292033326
0.12329122515480834,1.9947599268752483
0.12368015646444495,1.2772395945438693
0.12406908777408159,3.266935959211824
0.1244580190837182,3.7113160300561705
0.12484695039335482,3.532626493768435
0.12523588170299144,4.594260738982068
0.12562481301262807,5.239449164209434
0.12601374432226467,4.137129990264767
0.1264026756319013,4.623857804489714
0.1267916069415379,3.612222472351097
0.12718053825117454,3.556401070305739
0.12756946956081117,4.578284679976349
0.12795840087044777,4.559013191410932
0.1283473321800844,6.038912347928393
0.128736263489721,5.989178119320613
0.12912519479935763,4.363700023089761
0.12951412610899424,3.140187152619276
0.12990305741863087,4.048716660987628
0.1302919887282675,2.6353340254332434
0.1306809200379041,3.3609847398311894
0.13106985134754073,3.7548705709882366
0.13145878265717734,2.069711702267185
0.13184771396681397,2.632335440499489
0.1322366452764506,2.155552368096624
0.1326255765860872,0.6271661314435402
0.13301450789572383,-0.8253639266787371
0.13340343920536044,0.42596565769872574
0.13379237051499707,-1.1881667070393649
0.13418130182463367,-0.4198894512122865
0.1345702331342703,-1.9639574929035726
0.13495916444390693,-4.480030705813841
0.13534809575354353,-2.841541058623615
0.13573702706318017,-3.513229879679248
0.13612595837281677,-2.4514130894901283
0.1365148896824534,-3.0686173705950317
0.13690382099209003,-3.1139710113788235
0.13729275230172663,-3.8812690538079906
0.13768168361136326,-4.630380607779833
0.13807061492099987,-5.5676895035229155
0.1384595462306365,-4.412660667326537
0.1388484775402731,-5.12312389854463
0.13923740884990973,-4.098799498746793
0.13962634015954636,-4.64280592693497
